object_id,object_system,object_code
IDFM:monomodalStopPlace:43191,netex_monomodal_stopplace,monomodalStopPlace:43191
IDFM:monomodalStopPlace:43191,netex_zder_quay,411360
IDFM:monomodalStopPlace:43191,netex_zder_quay,470846
IDFM:monomodalStopPlace:43191,netex_zder_quay,471244
IDFM:monomodalStopPlace:43191,netex_zder_quay,471763
IDFM:monomodalStopPlace:43191,netex_zder_quay,472009
IDFM:monomodalStopPlace:43191,netex_zder_quay,472440
IDFM:monomodalStopPlace:43191,netex_zder_quay,480207
IDFM:monomodalStopPlace:43191,netex_zder_quay,monomodalStopPlace:43191
IDFM:monomodalStopPlace:43191,source,FR::monomodalStopPlace:43191:FR1
IDFM:monomodalStopPlace:43193,netex_monomodal_stopplace,monomodalStopPlace:43193
IDFM:monomodalStopPlace:43193,netex_zder_quay,411413
IDFM:monomodalStopPlace:43193,netex_zder_quay,470731
IDFM:monomodalStopPlace:43193,netex_zder_quay,472186
IDFM:monomodalStopPlace:43193,netex_zder_quay,monomodalStopPlace:43193
IDFM:monomodalStopPlace:43193,source,FR::monomodalStopPlace:43193:FR1
IDFM:monomodalStopPlace:43194,netex_monomodal_stopplace,monomodalStopPlace:43194
IDFM:monomodalStopPlace:43194,netex_zder_quay,411411
IDFM:monomodalStopPlace:43194,netex_zder_quay,471467
IDFM:monomodalStopPlace:43194,netex_zder_quay,471476
IDFM:monomodalStopPlace:43194,netex_zder_quay,472535
IDFM:monomodalStopPlace:43194,netex_zder_quay,472962
IDFM:monomodalStopPlace:43194,netex_zder_quay,monomodalStopPlace:43194
IDFM:monomodalStopPlace:43194,source,FR::monomodalStopPlace:43194:FR1
IDFM:monomodalStopPlace:43192,netex_monomodal_stopplace,monomodalStopPlace:43192
IDFM:monomodalStopPlace:43192,netex_zder_quay,41308
IDFM:monomodalStopPlace:43192,netex_zder_quay,471613
IDFM:monomodalStopPlace:43192,netex_zder_quay,472330
IDFM:monomodalStopPlace:43192,netex_zder_quay,480218
IDFM:monomodalStopPlace:43192,netex_zder_quay,monomodalStopPlace:43192
IDFM:monomodalStopPlace:43192,source,FR::monomodalStopPlace:43192:FR1
IDFM:monomodalStopPlace:43190,netex_monomodal_stopplace,monomodalStopPlace:43190
IDFM:monomodalStopPlace:43190,netex_zder_quay,411423
IDFM:monomodalStopPlace:43190,netex_zder_quay,471312
IDFM:monomodalStopPlace:43190,netex_zder_quay,472223
IDFM:monomodalStopPlace:43190,netex_zder_quay,472533
IDFM:monomodalStopPlace:43190,netex_zder_quay,monomodalStopPlace:43190
IDFM:monomodalStopPlace:43190,source,FR::monomodalStopPlace:43190:FR1
IDFM:monomodalStopPlace:43183,netex_monomodal_stopplace,monomodalStopPlace:43183
IDFM:monomodalStopPlace:43183,netex_zder_quay,41218
IDFM:monomodalStopPlace:43183,netex_zder_quay,470858
IDFM:monomodalStopPlace:43183,netex_zder_quay,472670
IDFM:monomodalStopPlace:43183,netex_zder_quay,monomodalStopPlace:43183
IDFM:monomodalStopPlace:43183,source,FR::monomodalStopPlace:43183:FR1
IDFM:monomodalStopPlace:43198,netex_monomodal_stopplace,monomodalStopPlace:43198
IDFM:monomodalStopPlace:43198,netex_zder_quay,40927
IDFM:monomodalStopPlace:43198,netex_zder_quay,474015
IDFM:monomodalStopPlace:43198,netex_zder_quay,474016
IDFM:monomodalStopPlace:43198,netex_zder_quay,474017
IDFM:monomodalStopPlace:43198,netex_zder_quay,monomodalStopPlace:43198
IDFM:monomodalStopPlace:43198,source,FR::monomodalStopPlace:43198:FR1
IDFM:monomodalStopPlace:45419,netex_monomodal_stopplace,monomodalStopPlace:45419
IDFM:monomodalStopPlace:45419,netex_zder_quay,41295
IDFM:monomodalStopPlace:45419,netex_zder_quay,471131
IDFM:monomodalStopPlace:45419,netex_zder_quay,471932
IDFM:monomodalStopPlace:45419,netex_zder_quay,monomodalStopPlace:45419
IDFM:monomodalStopPlace:45419,source,FR::monomodalStopPlace:45419:FR1
IDFM:monomodalStopPlace:43180,netex_monomodal_stopplace,monomodalStopPlace:43180
IDFM:monomodalStopPlace:43180,netex_zder_quay,41089
IDFM:monomodalStopPlace:43180,netex_zder_quay,472340
IDFM:monomodalStopPlace:43180,netex_zder_quay,472526
IDFM:monomodalStopPlace:43180,netex_zder_quay,monomodalStopPlace:43180
IDFM:monomodalStopPlace:43180,source,FR::monomodalStopPlace:43180:FR1
IDFM:monomodalStopPlace:43181,netex_monomodal_stopplace,monomodalStopPlace:43181
IDFM:monomodalStopPlace:43181,netex_zder_quay,41246
IDFM:monomodalStopPlace:43181,netex_zder_quay,471108
IDFM:monomodalStopPlace:43181,netex_zder_quay,471834
IDFM:monomodalStopPlace:43181,netex_zder_quay,monomodalStopPlace:43181
IDFM:monomodalStopPlace:43181,source,FR::monomodalStopPlace:43181:FR1
IDFM:monomodalStopPlace:43186,netex_monomodal_stopplace,monomodalStopPlace:43186
IDFM:monomodalStopPlace:43186,netex_zder_quay,412832
IDFM:monomodalStopPlace:43186,netex_zder_quay,474024
IDFM:monomodalStopPlace:43186,netex_zder_quay,474025
IDFM:monomodalStopPlace:43186,netex_zder_quay,474026
IDFM:monomodalStopPlace:43186,netex_zder_quay,monomodalStopPlace:43186
IDFM:monomodalStopPlace:43186,source,FR::monomodalStopPlace:43186:FR1
IDFM:monomodalStopPlace:43188,netex_monomodal_stopplace,monomodalStopPlace:43188
IDFM:monomodalStopPlace:43188,netex_zder_quay,41306
IDFM:monomodalStopPlace:43188,netex_zder_quay,471366
IDFM:monomodalStopPlace:43188,netex_zder_quay,472285
IDFM:monomodalStopPlace:43188,netex_zder_quay,480215
IDFM:monomodalStopPlace:43188,netex_zder_quay,monomodalStopPlace:43188
IDFM:monomodalStopPlace:43188,source,FR::monomodalStopPlace:43188:FR1
IDFM:monomodalStopPlace:43189,netex_monomodal_stopplace,monomodalStopPlace:43189
IDFM:monomodalStopPlace:43189,netex_zder_quay,41096
IDFM:monomodalStopPlace:43189,netex_zder_quay,470876
IDFM:monomodalStopPlace:43189,netex_zder_quay,472328
IDFM:monomodalStopPlace:43189,netex_zder_quay,monomodalStopPlace:43189
IDFM:monomodalStopPlace:43189,source,FR::monomodalStopPlace:43189:FR1
IDFM:monomodalStopPlace:43157,netex_monomodal_stopplace,monomodalStopPlace:43157
IDFM:monomodalStopPlace:43157,netex_zder_quay,41150
IDFM:monomodalStopPlace:43157,netex_zder_quay,470761
IDFM:monomodalStopPlace:43157,netex_zder_quay,470860
IDFM:monomodalStopPlace:43157,netex_zder_quay,471185
IDFM:monomodalStopPlace:43157,netex_zder_quay,471925
IDFM:monomodalStopPlace:43157,netex_zder_quay,471958
IDFM:monomodalStopPlace:43157,netex_zder_quay,472217
IDFM:monomodalStopPlace:43157,netex_zder_quay,472625
IDFM:monomodalStopPlace:43157,netex_zder_quay,472803
IDFM:monomodalStopPlace:43157,netex_zder_quay,monomodalStopPlace:43157
IDFM:monomodalStopPlace:43157,source,FR::monomodalStopPlace:43157:FR1
IDFM:monomodalStopPlace:43145,netex_monomodal_stopplace,monomodalStopPlace:43145
IDFM:monomodalStopPlace:43145,netex_zder_quay,411369
IDFM:monomodalStopPlace:43145,netex_zder_quay,471426
IDFM:monomodalStopPlace:43145,netex_zder_quay,471680
IDFM:monomodalStopPlace:43145,netex_zder_quay,472548
IDFM:monomodalStopPlace:43145,netex_zder_quay,472711
IDFM:monomodalStopPlace:43145,netex_zder_quay,monomodalStopPlace:43145
IDFM:monomodalStopPlace:43145,source,FR::monomodalStopPlace:43145:FR1
IDFM:monomodalStopPlace:43144,netex_monomodal_stopplace,monomodalStopPlace:43144
IDFM:monomodalStopPlace:43144,netex_zder_quay,41384
IDFM:monomodalStopPlace:43144,netex_zder_quay,470877
IDFM:monomodalStopPlace:43144,netex_zder_quay,471700
IDFM:monomodalStopPlace:43144,netex_zder_quay,monomodalStopPlace:43144
IDFM:monomodalStopPlace:43144,source,FR::monomodalStopPlace:43144:FR1
IDFM:monomodalStopPlace:43142,netex_monomodal_stopplace,monomodalStopPlace:43142
IDFM:monomodalStopPlace:43142,netex_zder_quay,41351
IDFM:monomodalStopPlace:43142,netex_zder_quay,470938
IDFM:monomodalStopPlace:43142,netex_zder_quay,472418
IDFM:monomodalStopPlace:43142,netex_zder_quay,472588
IDFM:monomodalStopPlace:43142,netex_zder_quay,monomodalStopPlace:43142
IDFM:monomodalStopPlace:43142,source,FR::monomodalStopPlace:43142:FR1
IDFM:monomodalStopPlace:43143,netex_monomodal_stopplace,monomodalStopPlace:43143
IDFM:monomodalStopPlace:43143,netex_zder_quay,41168
IDFM:monomodalStopPlace:43143,netex_zder_quay,472880
IDFM:monomodalStopPlace:43143,netex_zder_quay,473021
IDFM:monomodalStopPlace:43143,netex_zder_quay,monomodalStopPlace:43143
IDFM:monomodalStopPlace:43143,source,FR::monomodalStopPlace:43143:FR1
IDFM:monomodalStopPlace:43146,netex_monomodal_stopplace,monomodalStopPlace:43146
IDFM:monomodalStopPlace:43146,netex_zder_quay,40946
IDFM:monomodalStopPlace:43146,netex_zder_quay,473928
IDFM:monomodalStopPlace:43146,netex_zder_quay,473929
IDFM:monomodalStopPlace:43146,netex_zder_quay,473938
IDFM:monomodalStopPlace:43146,netex_zder_quay,473939
IDFM:monomodalStopPlace:43146,netex_zder_quay,monomodalStopPlace:43146
IDFM:monomodalStopPlace:43146,source,FR::monomodalStopPlace:43146:FR1
IDFM:monomodalStopPlace:43149,netex_monomodal_stopplace,monomodalStopPlace:43149
IDFM:monomodalStopPlace:43149,netex_zder_quay,41301
IDFM:monomodalStopPlace:43149,netex_zder_quay,470868
IDFM:monomodalStopPlace:43149,netex_zder_quay,471098
IDFM:monomodalStopPlace:43149,netex_zder_quay,480214
IDFM:monomodalStopPlace:43149,netex_zder_quay,monomodalStopPlace:43149
IDFM:monomodalStopPlace:43149,source,FR::monomodalStopPlace:43149:FR1
IDFM:monomodalStopPlace:43147,netex_monomodal_stopplace,monomodalStopPlace:43147
IDFM:monomodalStopPlace:43147,netex_zder_quay,41223
IDFM:monomodalStopPlace:43147,netex_zder_quay,470844
IDFM:monomodalStopPlace:43147,netex_zder_quay,471266
IDFM:monomodalStopPlace:43147,netex_zder_quay,471670
IDFM:monomodalStopPlace:43147,netex_zder_quay,472749
IDFM:monomodalStopPlace:43147,netex_zder_quay,monomodalStopPlace:43147
IDFM:monomodalStopPlace:43147,source,FR::monomodalStopPlace:43147:FR1
IDFM:monomodalStopPlace:43156,netex_monomodal_stopplace,monomodalStopPlace:43156
IDFM:monomodalStopPlace:43156,netex_zder_quay,41353
IDFM:monomodalStopPlace:43156,netex_zder_quay,470790
IDFM:monomodalStopPlace:43156,netex_zder_quay,472083
IDFM:monomodalStopPlace:43156,netex_zder_quay,monomodalStopPlace:43156
IDFM:monomodalStopPlace:43156,source,FR::monomodalStopPlace:43156:FR1
IDFM:monomodalStopPlace:43140,netex_monomodal_stopplace,monomodalStopPlace:43140
IDFM:monomodalStopPlace:43140,netex_zder_quay,40990
IDFM:monomodalStopPlace:43140,netex_zder_quay,471549
IDFM:monomodalStopPlace:43140,netex_zder_quay,471805
IDFM:monomodalStopPlace:43140,netex_zder_quay,472178
IDFM:monomodalStopPlace:43140,netex_zder_quay,472855
IDFM:monomodalStopPlace:43140,netex_zder_quay,monomodalStopPlace:43140
IDFM:monomodalStopPlace:43140,source,FR::monomodalStopPlace:43140:FR1
IDFM:monomodalStopPlace:43154,netex_monomodal_stopplace,monomodalStopPlace:43154
IDFM:monomodalStopPlace:43154,netex_zder_quay,41337
IDFM:monomodalStopPlace:43154,netex_zder_quay,471716
IDFM:monomodalStopPlace:43154,netex_zder_quay,471726
IDFM:monomodalStopPlace:43154,netex_zder_quay,471973
IDFM:monomodalStopPlace:43154,netex_zder_quay,472105
IDFM:monomodalStopPlace:43154,netex_zder_quay,472663
IDFM:monomodalStopPlace:43154,netex_zder_quay,482102
IDFM:monomodalStopPlace:43154,netex_zder_quay,monomodalStopPlace:43154
IDFM:monomodalStopPlace:43154,source,FR::monomodalStopPlace:43154:FR1
IDFM:monomodalStopPlace:43159,netex_monomodal_stopplace,monomodalStopPlace:43159
IDFM:monomodalStopPlace:43159,netex_zder_quay,41303
IDFM:monomodalStopPlace:43159,netex_zder_quay,472365
IDFM:monomodalStopPlace:43159,netex_zder_quay,472903
IDFM:monomodalStopPlace:43159,netex_zder_quay,480210
IDFM:monomodalStopPlace:43159,netex_zder_quay,monomodalStopPlace:43159
IDFM:monomodalStopPlace:43159,source,FR::monomodalStopPlace:43159:FR1
IDFM:monomodalStopPlace:43150,netex_monomodal_stopplace,monomodalStopPlace:43150
IDFM:monomodalStopPlace:43150,netex_zder_quay,41129
IDFM:monomodalStopPlace:43150,netex_zder_quay,471301
IDFM:monomodalStopPlace:43150,netex_zder_quay,473006
IDFM:monomodalStopPlace:43150,netex_zder_quay,monomodalStopPlace:43150
IDFM:monomodalStopPlace:43150,source,FR::monomodalStopPlace:43150:FR1
IDFM:monomodalStopPlace:43151,netex_monomodal_stopplace,monomodalStopPlace:43151
IDFM:monomodalStopPlace:43151,netex_zder_quay,41154
IDFM:monomodalStopPlace:43151,netex_zder_quay,471926
IDFM:monomodalStopPlace:43151,netex_zder_quay,472175
IDFM:monomodalStopPlace:43151,netex_zder_quay,monomodalStopPlace:43151
IDFM:monomodalStopPlace:43151,source,FR::monomodalStopPlace:43151:FR1
IDFM:monomodalStopPlace:43152,netex_monomodal_stopplace,monomodalStopPlace:43152
IDFM:monomodalStopPlace:43152,netex_zder_quay,412827
IDFM:monomodalStopPlace:43152,netex_zder_quay,473930
IDFM:monomodalStopPlace:43152,netex_zder_quay,473933
IDFM:monomodalStopPlace:43152,netex_zder_quay,monomodalStopPlace:43152
IDFM:monomodalStopPlace:43152,source,FR::monomodalStopPlace:43152:FR1
IDFM:monomodalStopPlace:43165,netex_monomodal_stopplace,monomodalStopPlace:43165
IDFM:monomodalStopPlace:43165,netex_zder_quay,41296
IDFM:monomodalStopPlace:43165,netex_zder_quay,471205
IDFM:monomodalStopPlace:43165,netex_zder_quay,472184
IDFM:monomodalStopPlace:43165,netex_zder_quay,monomodalStopPlace:43165
IDFM:monomodalStopPlace:43165,source,FR::monomodalStopPlace:43165:FR1
IDFM:monomodalStopPlace:43168,netex_monomodal_stopplace,monomodalStopPlace:43168
IDFM:monomodalStopPlace:43168,netex_zder_quay,41107
IDFM:monomodalStopPlace:43168,netex_zder_quay,471410
IDFM:monomodalStopPlace:43168,netex_zder_quay,471877
IDFM:monomodalStopPlace:43168,netex_zder_quay,472023
IDFM:monomodalStopPlace:43168,netex_zder_quay,monomodalStopPlace:43168
IDFM:monomodalStopPlace:43168,source,FR::monomodalStopPlace:43168:FR1
IDFM:monomodalStopPlace:43169,netex_monomodal_stopplace,monomodalStopPlace:43169
IDFM:monomodalStopPlace:43169,netex_zder_quay,40916
IDFM:monomodalStopPlace:43169,netex_zder_quay,474051
IDFM:monomodalStopPlace:43169,netex_zder_quay,474052
IDFM:monomodalStopPlace:43169,netex_zder_quay,474054
IDFM:monomodalStopPlace:43169,netex_zder_quay,474057
IDFM:monomodalStopPlace:43169,netex_zder_quay,monomodalStopPlace:43169
IDFM:monomodalStopPlace:43169,source,FR::monomodalStopPlace:43169:FR1
IDFM:monomodalStopPlace:43164,netex_monomodal_stopplace,monomodalStopPlace:43164
IDFM:monomodalStopPlace:43164,netex_zder_quay,411402
IDFM:monomodalStopPlace:43164,netex_zder_quay,470619
IDFM:monomodalStopPlace:43164,netex_zder_quay,470649
IDFM:monomodalStopPlace:43164,netex_zder_quay,471674
IDFM:monomodalStopPlace:43164,netex_zder_quay,472831
IDFM:monomodalStopPlace:43164,netex_zder_quay,monomodalStopPlace:43164
IDFM:monomodalStopPlace:43164,source,FR::monomodalStopPlace:43164:FR1
IDFM:monomodalStopPlace:43166,netex_monomodal_stopplace,monomodalStopPlace:43166
IDFM:monomodalStopPlace:43166,netex_zder_quay,41088
IDFM:monomodalStopPlace:43166,netex_zder_quay,471006
IDFM:monomodalStopPlace:43166,netex_zder_quay,471725
IDFM:monomodalStopPlace:43166,netex_zder_quay,472001
IDFM:monomodalStopPlace:43166,netex_zder_quay,monomodalStopPlace:43166
IDFM:monomodalStopPlace:43166,source,FR::monomodalStopPlace:43166:FR1
IDFM:monomodalStopPlace:43167,netex_monomodal_stopplace,monomodalStopPlace:43167
IDFM:monomodalStopPlace:43167,netex_zder_quay,41191
IDFM:monomodalStopPlace:43167,netex_zder_quay,471396
IDFM:monomodalStopPlace:43167,netex_zder_quay,472155
IDFM:monomodalStopPlace:43167,netex_zder_quay,monomodalStopPlace:43167
IDFM:monomodalStopPlace:43167,source,FR::monomodalStopPlace:43167:FR1
IDFM:monomodalStopPlace:43160,netex_monomodal_stopplace,monomodalStopPlace:43160
IDFM:monomodalStopPlace:43160,netex_zder_quay,41148
IDFM:monomodalStopPlace:43160,netex_zder_quay,471595
IDFM:monomodalStopPlace:43160,netex_zder_quay,472476
IDFM:monomodalStopPlace:43160,netex_zder_quay,monomodalStopPlace:43160
IDFM:monomodalStopPlace:43160,source,FR::monomodalStopPlace:43160:FR1
IDFM:monomodalStopPlace:46477,netex_monomodal_stopplace,monomodalStopPlace:46477
IDFM:monomodalStopPlace:46477,netex_zder_quay,41084
IDFM:monomodalStopPlace:46477,netex_zder_quay,470845
IDFM:monomodalStopPlace:46477,netex_zder_quay,471336
IDFM:monomodalStopPlace:46477,netex_zder_quay,471506
IDFM:monomodalStopPlace:46477,netex_zder_quay,monomodalStopPlace:46477
IDFM:monomodalStopPlace:46477,source,FR::monomodalStopPlace:46477:FR1
IDFM:monomodalStopPlace:43161,netex_monomodal_stopplace,monomodalStopPlace:43161
IDFM:monomodalStopPlace:43161,netex_zder_quay,41038
IDFM:monomodalStopPlace:43161,netex_zder_quay,471695
IDFM:monomodalStopPlace:43161,netex_zder_quay,472297
IDFM:monomodalStopPlace:43161,netex_zder_quay,472472
IDFM:monomodalStopPlace:43161,netex_zder_quay,472926
IDFM:monomodalStopPlace:43161,netex_zder_quay,monomodalStopPlace:43161
IDFM:monomodalStopPlace:43161,source,FR::monomodalStopPlace:43161:FR1
IDFM:monomodalStopPlace:46470,netex_monomodal_stopplace,monomodalStopPlace:46470
IDFM:monomodalStopPlace:46470,netex_zder_quay,41074
IDFM:monomodalStopPlace:46470,netex_zder_quay,472161
IDFM:monomodalStopPlace:46470,netex_zder_quay,472585
IDFM:monomodalStopPlace:46470,netex_zder_quay,monomodalStopPlace:46470
IDFM:monomodalStopPlace:46470,source,FR::monomodalStopPlace:46470:FR1
IDFM:monomodalStopPlace:43162,netex_monomodal_stopplace,monomodalStopPlace:43162
IDFM:monomodalStopPlace:43162,netex_zder_quay,41214
IDFM:monomodalStopPlace:43162,netex_zder_quay,470767
IDFM:monomodalStopPlace:43162,netex_zder_quay,471180
IDFM:monomodalStopPlace:43162,netex_zder_quay,472479
IDFM:monomodalStopPlace:43162,netex_zder_quay,472879
IDFM:monomodalStopPlace:43162,netex_zder_quay,monomodalStopPlace:43162
IDFM:monomodalStopPlace:43162,source,FR::monomodalStopPlace:43162:FR1
IDFM:monomodalStopPlace:43163,netex_monomodal_stopplace,monomodalStopPlace:43163
IDFM:monomodalStopPlace:43163,netex_zder_quay,41213
IDFM:monomodalStopPlace:43163,netex_zder_quay,471011
IDFM:monomodalStopPlace:43163,netex_zder_quay,471645
IDFM:monomodalStopPlace:43163,netex_zder_quay,monomodalStopPlace:43163
IDFM:monomodalStopPlace:43163,source,FR::monomodalStopPlace:43163:FR1
IDFM:monomodalStopPlace:43179,netex_monomodal_stopplace,monomodalStopPlace:43179
IDFM:monomodalStopPlace:43179,netex_zder_quay,411416
IDFM:monomodalStopPlace:43179,netex_zder_quay,471236
IDFM:monomodalStopPlace:43179,netex_zder_quay,471605
IDFM:monomodalStopPlace:43179,netex_zder_quay,472696
IDFM:monomodalStopPlace:43179,netex_zder_quay,472708
IDFM:monomodalStopPlace:43179,netex_zder_quay,monomodalStopPlace:43179
IDFM:monomodalStopPlace:43179,source,FR::monomodalStopPlace:43179:FR1
IDFM:monomodalStopPlace:43178,netex_monomodal_stopplace,monomodalStopPlace:43178
IDFM:monomodalStopPlace:43178,netex_zder_quay,41105
IDFM:monomodalStopPlace:43178,netex_zder_quay,470800
IDFM:monomodalStopPlace:43178,netex_zder_quay,471446
IDFM:monomodalStopPlace:43178,netex_zder_quay,471699
IDFM:monomodalStopPlace:43178,netex_zder_quay,471761
IDFM:monomodalStopPlace:43178,netex_zder_quay,472359
IDFM:monomodalStopPlace:43178,netex_zder_quay,472394
IDFM:monomodalStopPlace:43178,netex_zder_quay,472463
IDFM:monomodalStopPlace:43178,netex_zder_quay,472536
IDFM:monomodalStopPlace:43178,netex_zder_quay,472873
IDFM:monomodalStopPlace:43178,netex_zder_quay,monomodalStopPlace:43178
IDFM:monomodalStopPlace:43178,source,FR::monomodalStopPlace:43178:FR1
IDFM:monomodalStopPlace:43176,netex_monomodal_stopplace,monomodalStopPlace:43176
IDFM:monomodalStopPlace:43176,netex_zder_quay,41011
IDFM:monomodalStopPlace:43176,netex_zder_quay,470857
IDFM:monomodalStopPlace:43176,netex_zder_quay,471103
IDFM:monomodalStopPlace:43176,netex_zder_quay,471454
IDFM:monomodalStopPlace:43176,netex_zder_quay,471540
IDFM:monomodalStopPlace:43176,netex_zder_quay,472870
IDFM:monomodalStopPlace:43176,netex_zder_quay,472972
IDFM:monomodalStopPlace:43176,netex_zder_quay,480227
IDFM:monomodalStopPlace:43176,netex_zder_quay,monomodalStopPlace:43176
IDFM:monomodalStopPlace:43176,source,FR::monomodalStopPlace:43176:FR1
IDFM:monomodalStopPlace:43175,netex_monomodal_stopplace,monomodalStopPlace:43175
IDFM:monomodalStopPlace:43175,netex_zder_quay,412849
IDFM:monomodalStopPlace:43175,netex_zder_quay,474030
IDFM:monomodalStopPlace:43175,netex_zder_quay,474031
IDFM:monomodalStopPlace:43175,netex_zder_quay,monomodalStopPlace:43175
IDFM:monomodalStopPlace:43175,source,FR::monomodalStopPlace:43175:FR1
IDFM:monomodalStopPlace:43177,netex_monomodal_stopplace,monomodalStopPlace:43177
IDFM:monomodalStopPlace:43177,netex_zder_quay,412831
IDFM:monomodalStopPlace:43177,netex_zder_quay,474027
IDFM:monomodalStopPlace:43177,netex_zder_quay,474029
IDFM:monomodalStopPlace:43177,netex_zder_quay,monomodalStopPlace:43177
IDFM:monomodalStopPlace:43177,source,FR::monomodalStopPlace:43177:FR1
IDFM:monomodalStopPlace:43117,netex_monomodal_stopplace,monomodalStopPlace:43117
IDFM:monomodalStopPlace:43117,netex_zder_quay,41050
IDFM:monomodalStopPlace:43117,netex_zder_quay,470982
IDFM:monomodalStopPlace:43117,netex_zder_quay,471311
IDFM:monomodalStopPlace:43117,netex_zder_quay,472559
IDFM:monomodalStopPlace:43117,netex_zder_quay,monomodalStopPlace:43117
IDFM:monomodalStopPlace:43117,source,FR::monomodalStopPlace:43117:FR1
IDFM:monomodalStopPlace:43171,netex_monomodal_stopplace,monomodalStopPlace:43171
IDFM:monomodalStopPlace:43171,netex_zder_quay,412798
IDFM:monomodalStopPlace:43171,netex_zder_quay,474048
IDFM:monomodalStopPlace:43171,netex_zder_quay,474049
IDFM:monomodalStopPlace:43171,netex_zder_quay,monomodalStopPlace:43171
IDFM:monomodalStopPlace:43171,source,FR::monomodalStopPlace:43171:FR1
IDFM:monomodalStopPlace:46482,netex_monomodal_stopplace,monomodalStopPlace:46482
IDFM:monomodalStopPlace:46482,netex_zder_quay,41117
IDFM:monomodalStopPlace:46482,netex_zder_quay,472694
IDFM:monomodalStopPlace:46482,netex_zder_quay,472936
IDFM:monomodalStopPlace:46482,netex_zder_quay,monomodalStopPlace:46482
IDFM:monomodalStopPlace:46482,source,FR::monomodalStopPlace:46482:FR1
IDFM:monomodalStopPlace:43172,netex_monomodal_stopplace,monomodalStopPlace:43172
IDFM:monomodalStopPlace:43172,netex_zder_quay,40929
IDFM:monomodalStopPlace:43172,netex_zder_quay,474042
IDFM:monomodalStopPlace:43172,netex_zder_quay,474050
IDFM:monomodalStopPlace:43172,netex_zder_quay,monomodalStopPlace:43172
IDFM:monomodalStopPlace:43172,source,FR::monomodalStopPlace:43172:FR1
IDFM:monomodalStopPlace:43106,netex_monomodal_stopplace,monomodalStopPlace:43106
IDFM:monomodalStopPlace:43106,netex_zder_quay,41382
IDFM:monomodalStopPlace:43106,netex_zder_quay,470966
IDFM:monomodalStopPlace:43106,netex_zder_quay,472416
IDFM:monomodalStopPlace:43106,netex_zder_quay,monomodalStopPlace:43106
IDFM:monomodalStopPlace:43106,source,FR::monomodalStopPlace:43106:FR1
IDFM:monomodalStopPlace:43170,netex_monomodal_stopplace,monomodalStopPlace:43170
IDFM:monomodalStopPlace:43170,netex_zder_quay,411356
IDFM:monomodalStopPlace:43170,netex_zder_quay,470899
IDFM:monomodalStopPlace:43170,netex_zder_quay,470961
IDFM:monomodalStopPlace:43170,netex_zder_quay,472807
IDFM:monomodalStopPlace:43170,netex_zder_quay,474047
IDFM:monomodalStopPlace:43170,netex_zder_quay,474053
IDFM:monomodalStopPlace:43170,netex_zder_quay,monomodalStopPlace:43170
IDFM:monomodalStopPlace:43170,source,FR::monomodalStopPlace:43170:FR1
IDFM:monomodalStopPlace:43108,netex_monomodal_stopplace,monomodalStopPlace:43108
IDFM:monomodalStopPlace:43108,netex_zder_quay,41220
IDFM:monomodalStopPlace:43108,netex_zder_quay,471679
IDFM:monomodalStopPlace:43108,netex_zder_quay,472152
IDFM:monomodalStopPlace:43108,netex_zder_quay,472291
IDFM:monomodalStopPlace:43108,netex_zder_quay,472372
IDFM:monomodalStopPlace:43108,netex_zder_quay,monomodalStopPlace:43108
IDFM:monomodalStopPlace:43108,source,FR::monomodalStopPlace:43108:FR1
IDFM:monomodalStopPlace:43107,netex_monomodal_stopplace,monomodalStopPlace:43107
IDFM:monomodalStopPlace:43107,netex_zder_quay,41378
IDFM:monomodalStopPlace:43107,netex_zder_quay,470759
IDFM:monomodalStopPlace:43107,netex_zder_quay,472933
IDFM:monomodalStopPlace:43107,netex_zder_quay,monomodalStopPlace:43107
IDFM:monomodalStopPlace:43107,source,FR::monomodalStopPlace:43107:FR1
IDFM:monomodalStopPlace:43100,netex_monomodal_stopplace,monomodalStopPlace:43100
IDFM:monomodalStopPlace:43100,netex_zder_quay,41157
IDFM:monomodalStopPlace:43100,netex_zder_quay,471056
IDFM:monomodalStopPlace:43100,netex_zder_quay,471174
IDFM:monomodalStopPlace:43100,netex_zder_quay,monomodalStopPlace:43100
IDFM:monomodalStopPlace:43100,source,FR::monomodalStopPlace:43100:FR1
IDFM:monomodalStopPlace:43101,netex_monomodal_stopplace,monomodalStopPlace:43101
IDFM:monomodalStopPlace:43101,netex_zder_quay,412822
IDFM:monomodalStopPlace:43101,netex_zder_quay,473973
IDFM:monomodalStopPlace:43101,netex_zder_quay,473974
IDFM:monomodalStopPlace:43101,netex_zder_quay,monomodalStopPlace:43101
IDFM:monomodalStopPlace:43101,source,FR::monomodalStopPlace:43101:FR1
IDFM:monomodalStopPlace:43103,netex_monomodal_stopplace,monomodalStopPlace:43103
IDFM:monomodalStopPlace:43103,netex_zder_quay,412795
IDFM:monomodalStopPlace:43103,netex_zder_quay,473975
IDFM:monomodalStopPlace:43103,netex_zder_quay,473978
IDFM:monomodalStopPlace:43103,netex_zder_quay,monomodalStopPlace:43103
IDFM:monomodalStopPlace:43103,source,FR::monomodalStopPlace:43103:FR1
IDFM:monomodalStopPlace:43105,netex_monomodal_stopplace,monomodalStopPlace:43105
IDFM:monomodalStopPlace:43105,netex_zder_quay,41086
IDFM:monomodalStopPlace:43105,netex_zder_quay,470864
